0 1 2
766000.0 5721000.0 1566.626953
767000.0 5721000.0 1550.040039
768000.0 5721000.0 1532.373047
769000.0 5721000.0 1513.819336
770000.0 5721000.0 1494.625
771000.0 5721000.0 1475.087891
772000.0 5721000.0 1455.550781
773000.0 5721000.0 1436.408203
774000.0 5721000.0 1418.095703
775000.0 5721000.0 1401.098633
776000.0 5721000.0 1385.969727
777000.0 5721000.0 1373.337891
778000.0 5721000.0 1363.941406
779000.0 5721000.0 1358.660156
780000.0 5721000.0 1358.540039
781000.0 5721000.0 1364.804687
782000.0 5721000.0 1378.832031
783000.0 5721000.0 1402.074219
784000.0 5721000.0 1435.907227
785000.0 5721000.0 1481.402344
786000.0 5721000.0 1539.046875
787000.0 5721000.0 1608.447266
788000.0 5721000.0 1688.106445
789000.0 5721000.0 1775.295898
790000.0 5721000.0 1866.063477
791000.0 5721000.0 1955.358398
792000.0 5721000.0 2037.273437
793000.0 5721000.0 2105.552734
794000.0 5721000.0 2154.545898
795000.0 5721000.0 2180.881836
796000.0 5721000.0 2185.648926
797000.0 5721000.0 2175.445312
798000.0 5721000.0 2159.802246
799000.0 5721000.0 2152.387207
800000.0 5721000.0 2167.281738
801000.0 5721000.0 2219.867188
802000.0 5721000.0 2214.061035
803000.0 5721000.0 2167.924805
804000.0 5721000.0 2173.589844
805000.0 5721000.0 2202.9375
806000.0 5721000.0 2234.632324
807000.0 5721000.0 2271.049805
808000.0 5721000.0 2314.176758
809000.0 5721000.0 2371.951172
810000.0 5721000.0 2451.689453
811000.0 5721000.0 2555.617676
812000.0 5721000.0 2680.70166
717000.0 5720000.0 1313.553711
718000.0 5720000.0 1326.987305
719000.0 5720000.0 1340.421387
720000.0 5720000.0 1353.84375
721000.0 5720000.0 1367.239258
722000.0 5720000.0 1380.595703
723000.0 5720000.0 1393.898926
724000.0 5720000.0 1407.13623
725000.0 5720000.0 1420.294434
726000.0 5720000.0 1433.358398
727000.0 5720000.0 1446.31543
728000.0 5720000.0 1459.150879
729000.0 5720000.0 1471.850098
730000.0 5720000.0 1484.395996
731000.0 5720000.0 1496.771484
732000.0 5720000.0 1508.95752
733000.0 5720000.0 1520.93457
734000.0 5720000.0 1532.678711
735000.0 5720000.0 1544.166016
736000.0 5720000.0 1555.370117
737000.0 5720000.0 1566.26416
738000.0 5720000.0 1576.816895
739000.0 5720000.0 1586.995605
740000.0 5720000.0 1596.765625
741000.0 5720000.0 1606.088379
742000.0 5720000.0 1614.92334
743000.0 5720000.0 1623.225586
744000.0 5720000.0 1630.947266
745000.0 5720000.0 1638.036133
746000.0 5720000.0 1644.439453
747000.0 5720000.0 1650.101563
748000.0 5720000.0 1654.965332
749000.0 5720000.0 1658.978516
750000.0 5720000.0 1662.089844
751000.0 5720000.0 1664.251953
752000.0 5720000.0 1665.424316
753000.0 5720000.0 1665.571777
754000.0 5720000.0 1664.661621
755000.0 5720000.0 1662.66748
756000.0 5720000.0 1659.563965
757000.0 5720000.0 1655.322266
758000.0 5720000.0 1649.916504
759000.0 5720000.0 1643.314941
760000.0 5720000.0 1635.485352
761000.0 5720000.0 1626.39502
762000.0 5720000.0 1616.016602
763000.0 5720000.0 1604.330078
764000.0 5720000.0 1591.335938
765000.0 5720000.0 1577.058594
766000.0 5720000.0 1561.553711
767000.0 5720000.0 1544.922852
768000.0 5720000.0 1527.310547
769000.0 5720000.0 1508.916016
770000.0 5720000.0 1489.993164
771000.0 5720000.0 1470.850586
772000.0 5720000.0 1451.850586
773000.0 5720000.0 1433.411133
774000.0 5720000.0 1416.000977
775000.0 5720000.0 1400.146484
776000.0 5720000.0 1386.43457
777000.0 5720000.0 1375.525391
778000.0 5720000.0 1368.165039
779000.0 5720000.0 1365.198242
780000.0 5720000.0 1367.575195
781000.0 5720000.0 1376.337891
782000.0 5720000.0 1392.584961
783000.0 5720000.0 1417.385742
784000.0 5720000.0 1451.657227
785000.0 5720000.0 1495.988281
786000.0 5720000.0 1550.433594
787000.0 5720000.0 1614.317383
788000.0 5720000.0 1686.083008
789000.0 5720000.0 1763.22168
790000.0 5720000.0 1842.302734
791000.0 5720000.0 1919.128906
792000.0 5720000.0 1989.02832
793000.0 5720000.0 2047.385742
794000.0 5720000.0 2090.462402
795000.0 5720000.0 2116.538574
796000.0 5720000.0 2127.064453
797000.0 5720000.0 2127.035156
798000.0 5720000.0 2123.956055
799000.0 5720000.0 2126.78418
800000.0 5720000.0 2141.951172
801000.0 5720000.0 2165.035645
802000.0 5720000.0 2155.686523
803000.0 5720000.0 2124.209961
804000.0 5720000.0 2123.786133
805000.0 5720000.0 2153.402344
806000.0 5720000.0 2173.734375
807000.0 5720000.0 2200.59375
808000.0 5720000.0 2230.798828
